"","ONDERWIJSSOORT","INSTELLINGSCODE","INSTELLINGSNAAM","INSTELLING_ADRES","INSTELLING_POSTCODE","INSTELLING_PLAATS","INSTELLING_PROVINCIE","INSTELLING_GEMEENTECODE","INSTELLING_GEMEENTENAAM","TELLING_VOTOTAAL_2017","TELLING_VOTOTAAL_2018","TELLING_VOTOTAAL_2019","TELLING_VOTOTAAL_2020","TELLING_VOTOTAAL_2021","TELLING_VOTOTAAL_2022","PROGNOSES_VOTOTAAL_2023","PROGNOSES_VOTOTAAL_2024","PROGNOSES_VOTOTAAL_2025","PROGNOSES_VOTOTAAL_2026","PROGNOSES_VOTOTAAL_2027","PROGNOSES_VOTOTAAL_2028","PROGNOSES_VOTOTAAL_2029","PROGNOSES_VOTOTAAL_2030","PROGNOSES_VOTOTAAL_2031","PROGNOSES_VOTOTAAL_2032","PROGNOSES_VOTOTAAL_2033","PROGNOSES_VOTOTAAL_2034","PROGNOSES_VOTOTAAL_2035","PROGNOSES_VOTOTAAL_2036","PROGNOSES_VOTOTAAL_2037","PROGNOSES_VOTOTAAL_2038","PROGNOSES_VOTOTAAL_2039","PROGNOSES_VOTOTAAL_2040","PROGNOSES_VOTOTAAL_2041","PROGNOSES_VOTOTAAL_2042","BRJ_2017","BRJ_2018","BRJ_2019","BRJ_2020","BRJ_2021","BRJ_2022","BRJ_2023","BRJ_2024","BRJ_2025","BRJ_2026","BRJ_2027","BRJ_2028","BRJ_2029","BRJ_2030","BRJ_2031","BRJ_2032","BRJ_2033","BRJ_2034","BRJ_2035","BRJ_2036","BRJ_2037","BRJ_2038","BRJ_2039","BRJ_2040","BRJ_2041","BRJ_2042","VMBO_2017","VMBO_2018","VMBO_2019","VMBO_2020","VMBO_2021","VMBO_2022","VMBO_2023","VMBO_2024","VMBO_2025","VMBO_2026","VMBO_2027","VMBO_2028","VMBO_2029","VMBO_2030","VMBO_2031","VMBO_2032","VMBO_2033","VMBO_2034","VMBO_2035","VMBO_2036","VMBO_2037","VMBO_2038","VMBO_2039","VMBO_2040","VMBO_2041","VMBO_2042","HAVO_2017","HAVO_2018","HAVO_2019","HAVO_2020","HAVO_2021","HAVO_2022","HAVO_2023","HAVO_2024","HAVO_2025","HAVO_2026","HAVO_2027","HAVO_2028","HAVO_2029","HAVO_2030","HAVO_2031","HAVO_2032","HAVO_2033","HAVO_2034","HAVO_2035","HAVO_2036","HAVO_2037","HAVO_2038","HAVO_2039","HAVO_2040","HAVO_2041","HAVO_2042","VWO_2017","VWO_2018","VWO_2019","VWO_2020","VWO_2021","VWO_2022","VWO_2023","VWO_2024","VWO_2025","VWO_2026","VWO_2027","VWO_2028","VWO_2029","VWO_2030","VWO_2031","VWO_2032","VWO_2033","VWO_2034","VWO_2035","VWO_2036","VWO_2037","VWO_2038","VWO_2039","VWO_2040","VWO_2041","VWO_2042","PRO_2017","PRO_2018","PRO_2019","PRO_2020","PRO_2021","PRO_2022","PRO_2023","PRO_2024","PRO_2025","PRO_2026","PRO_2027","PRO_2028","PRO_2029","PRO_2030","PRO_2031","PRO_2032","PRO_2033","PRO_2034","PRO_2035","PRO_2036","PRO_2037","PRO_2038","PRO_2039","PRO_2040","PRO_2041","PRO_2042","BEVOEGDGEZAGNUMMER","BEVOEGDGEZAGNAAM","BEVOEGDGEZAG_ADRES","BEVOEGDGEZAG_POSTCODE","BEVOEGDGEZAG_PLAATS","BEVOEGDGEZAG_PROVINCIE","BEVOEGDGEZAG_GEMEENTECODE","BEVOEGDGEZAG_GEMEENTENAAM"
"175","VO","04DF","Ashram College KSG voor vwo, havo, mavo en vbo","Marsdiep 289","2401XH","ALPHEN AAN DEN RIJN","Zuid-Holland","0484","ALPHEN AAN DEN RIJN",1880,1529,1268,1131,1106,1078,1132.13955627443,1170.08430073625,1160.71497408663,1139.39320349893,1108.93947705172,1091.42622542451,1084.48473945099,1087.14286017678,1089.53468648534,1091.58559921608,1099.44712273068,1109.53666034963,1116.20360885343,1135.3902615831,1158.52365726397,1183.10775977855,1208.20460408264,1234.37048076334,1263.68962164972,1274.45153806123,557,437,378,367,462,502,491.974519919237,465.328273324265,441.310954298432,440.058641091506,440.087294866572,436.164790120254,431.658612339976,430.599764139951,435.972550401754,438.118137951628,443.931739979426,453.098402464487,454.556552189223,460.684708942633,472.60966639409,492.137892752739,506.083043617295,505.851115600325,510.771826990682,519.424492480188,338,276,254,210,181,213,263.789037842337,285.047898447505,271.710917056007,257.884761411131,245.63135737119,245.063566784675,244.036089975631,243.089063567363,241.726370748487,241.709400350104,243.329791845011,242.404155160673,245.683699653923,253.104628387861,254.487952256098,255.061900426518,262.64465897993,275.256987876069,282.905960702455,279.07881083813,570,463,360,294,236,212,228.292355619215,263.399291029857,276.289550291023,265.090550430205,254.928794226366,247.888246742072,249.745033131033,252.837154074743,250.941451587492,251.31504911163,251.648958199189,252.846606302726,253.376333636189,257.462911212039,264.457276769747,265.681662467815,267.374247760058,277.123819789185,288.306441980426,290.894740354785,415,353,276,260,227,151,148.083642893645,156.308837934624,171.403552441168,176.359250566092,168.292030587589,162.309621777513,159.045004004354,160.616878394724,160.894313747603,160.443011802715,160.536632707055,161.187496421744,162.587023374097,164.138013040568,166.968761844035,170.22630413148,172.102653725354,176.138557497764,181.705391976157,185.053494388125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40530","Stg. SCOPE scholengroep voor (Prot.-) Chr. en Kath. ond. te Alphen a.d. Rijn e.o","Prinses Beatrixlaan 4","2404XC","ALPHEN AAN DEN RIJN","Zuid-Holland","0484","ALPHEN AAN DEN RIJN"
"176","VO","04DS","Gymnasium van de Trevianum Scholengroep","Bradleystraat 25","6135CV","SITTARD","Limburg","1883","SITTARD-GELEEN",493,486,497,481,469,431,424.012315988837,416.812756090082,385.638835232863,383.809792317704,386.215947920789,389.838274192818,384.963798274131,382.045985503923,386.141734643713,387.30072974917,394.09715125674,393.764382157247,397.490617527028,401.157052663261,402.972276589685,408.780702690992,409.767051903052,416.586154788174,423.063495807284,426.676667891018,205,185,201,190,152,146,166.413611611356,164.764137096968,157.238879269106,158.02908999126,156.5696638239,158.672661747863,155.774253615004,151.996311873144,156.404887493655,158.930702703826,162.667713601961,163.175140041218,157.216761300809,161.009170678534,164.700954210905,165.974932396525,166.670250619799,171.030716941904,171.00924118657,171.441544791127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,301,296,291,317,285,257.598704377481,252.048618993114,228.399955963757,225.780702326444,229.646284096889,231.165612444954,229.189544659127,230.049673630779,229.736847150058,228.370027045344,231.429437654779,230.589242116029,240.273856226219,240.147881984727,238.27132237878,242.805770294467,243.096801283253,245.55543784627,252.054254620715,255.235123099891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40996","Stichting Trevianum","Bradleystraat 25","6135CV","SITTARD","Limburg","1883","SITTARD-GELEEN"
"177","VO","04FR","De Diken","Simmerdyk 1A","8601ZP","SNEEK","Friesland","1900","SUDWEST-FRYSLAN",227,233,228,229,255,277,292.833631812536,303.884073746903,304.728087246719,297.634282853961,288.860491237424,280.456183474325,270.453589877534,265.059204554391,263.237463403955,264.050360277905,259.667457248909,258.945729011676,257.488266578019,258.208819831814,259.812099263261,264.300927678842,269.592162371399,275.328390380881,280.515128749137,284.199709720904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,233,228,229,255,277,292.833631812536,303.884073746903,304.728087246719,297.634282853961,288.860491237424,280.456183474325,270.453589877534,265.059204554391,263.237463403955,264.050360277905,259.667457248909,258.945729011676,257.488266578019,258.208819831814,259.812099263261,264.300927678842,269.592162371399,275.328390380881,280.515128749137,284.199709720904,"40075","Stg. v. Chr. Voortgez. Onderw. in Zuid-West Fryslân","Hemdijk 2","8601XH","SNEEK","Friesland","1900","SUDWEST-FRYSLAN"
"178","VO","04GU","Elde College Schijndel voor VWO HAVO VMBO LWOO en PRO","Putsteeg 4","5481XT","SCHIJNDEL","Noord-Brabant","1948","MEIERIJSTAD",2318,2171,2006,1910,1859,1830,1838.7885861558,1815.78161047724,1774.34311769957,1786.83690956843,1769.51477626933,1749.45893936371,1730.0752584237,1710.12318938647,1701.7039092134,1693.41800163272,1683.94808854279,1691.7228801674,1711.31491996951,1746.22254356962,1774.96893934887,1814.08248432808,1863.02302713713,1916.70404313586,1955.17772288139,1965.35171730459,861,819,795,784,760,776,788.205256187373,781.164956808874,744.101502009741,768.202124976831,768.141084989215,727.669059622508,716.379699826327,712.163252375868,714.80250568646,709.14933269299,718.815225130646,725.237484976541,730.667469899414,761.42178877174,785.673674036173,792.402468439968,808.024251457615,842.971768833246,865.388191416847,836.054178108899,765,702,594,566,534,493,512.652188103586,506.764968640656,500.364656592185,496.044188845914,479.574556224975,492.664383423694,486.888842088083,471.326005538951,464.938828262244,464.958400117692,455.748490749428,456.792353261351,465.689847624873,465.73975414165,466.585235428428,487.626153439204,504.339193267732,508.112405065703,516.992314778505,540.595701414108,358,337,304,254,255,280,274.846756449934,272.04920571806,272.261301509964,266.334888351991,266.956851206048,271.83827215423,271.761186044596,270.427436999238,265.166662524267,264.512823258322,259.21361129698,259.791302226077,262.680923003883,263.701934438603,265.684488562984,273.245244378336,282.258280503559,288.541885924938,291.011015879787,301.501297716979,219,204,218,232,218,197,186.323943218852,180.669053901571,181.119637732274,177.762515783939,174.858157481343,177.410093335807,175.765831631579,176.86594866234,175.960794214312,173.764888459951,169.829980701067,169.426258099864,170.959310716205,172.32430381648,173.545021604858,176.183389759314,180.949883462565,187.227487875026,190.23415805549,194.077529329769,115,109,95,74,92,84,76.7604421960586,75.1334254080791,76.496019855403,78.4931916097518,79.9841263677453,79.8771308274678,79.2796988331106,79.3405458100775,80.835118526119,81.0325571037671,80.3407806646704,80.4754816035633,81.3173687251375,83.0347624011438,83.4805197164264,84.62522831126,87.4514184456563,89.8504954369473,91.552042750764,93.1230107348378,"30101","Stichting Voortgezet Onderwijs Regio Meierijstad","Putsteeg 4","5481XT","SCHIJNDEL","Noord-Brabant","1948","MEIERIJSTAD"
"179","VO","04HR","Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo","Sluiskade Noordzijde 68","7602HT","ALMELO","Overijssel","0141","ALMELO",2002,1980,2007,1978,1998,2055,1867.54357898251,1757.91870579047,1691.34369788037,1647.98286316299,1642.28938085206,1645.25193950795,1632.1491852041,1617.95150937465,1596.56820947627,1569.22642344961,1557.89013139265,1548.54124922425,1533.52250199587,1539.44688529956,1558.4578297765,1576.84596144429,1597.86573185652,1625.63423052727,1644.33129791748,1667.54370774914,978,956,937,927,908,939,781.692666906117,765.738263341827,770.344929688867,768.834497785789,758.87943345666,753.424954709881,740.867788802696,728.086600763656,720.870288622136,712.097971492832,711.039785320281,708.69433193172,701.090942508034,710.696632138569,734.18314025008,751.940841649018,758.672611923009,766.824189646866,770.854755344528,783.238605072044,348,361,367,349,372,429,416.072243652498,365.693664958271,342.034661590441,338.301048846632,341.72580724131,344.73750032058,339.126871266776,338.334583358875,330.831480351245,323.223209547775,320.048218715236,317.077408836199,313.700742217681,314.383976864925,312.201146295555,311.094597152554,320.458324961051,330.362368292246,334.158747971475,336.752020499634,368,357,405,405,408,365,362.442798786295,338.118517160747,306.230915166098,286.61002696609,292.773521078519,296.549757632491,300.966406906969,298.720443778863,296.507929270687,289.594673318721,285.723402856536,283.472660480023,280.820205177612,278.247566513817,277.630275883485,278.442881005769,279.802567966672,285.678690675998,292.633326439378,296.613014685727,308,306,298,297,310,322,307.335869637594,288.368260329624,272.733191434967,254.23728956448,248.910619075575,250.539726844994,251.188118227662,252.809881473253,248.358511232203,244.310569090281,241.078724500597,239.296847976305,237.91061209254,236.118709782252,234.443267347379,235.367641636948,238.932227005789,242.768981912161,246.684468162096,250.940067491739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40956","Stg. Openb. Scholengemeenschap Erasmus","Sluiskade Noordzijde 90","7602HW","ALMELO","Overijssel","0141","ALMELO"
"180","VO","04IK","Accent Praktijkonderwijs Centrum","Vijverhofstraat 97","3032SH","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM",167,195,197,187,181,191,184.523763945385,173.911842507647,169.786519378574,172.57343189618,177.647895294284,176.654153402792,175.52316998235,173.333214140511,171.286306711352,170.644474387586,169.530806853806,167.516014048316,166.553445882387,166.869228410702,168.586088370504,171.518572826041,174.726478972618,178.122983951054,182.447223043887,186.054821650383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,195,197,187,181,191,184.523763945385,173.911842507647,169.786519378574,172.57343189618,177.647895294284,176.654153402792,175.52316998235,173.333214140511,171.286306711352,170.644474387586,169.530806853806,167.516014048316,166.553445882387,166.869228410702,168.586088370504,171.518572826041,174.726478972618,178.122983951054,182.447223043887,186.054821650383,"20151","Ver. Chr. Voortgezet Onderwijs te Rotterdam en omgeving","Henegouwerplein 14","3021PM","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM"
"181","VO","04IX","Kalsbeek College Christelijke Scholengemeenschap voor Vmbo, Havo, Ath. en Gymn.","Jozef Israelslaan 56","3443CT","WOERDEN","Utrecht","0632","WOERDEN",2658,2593,2521,2534,2621,2641,2671.03841850518,2632.99518913583,2560.25312759459,2518.22878146192,2520.42531676736,2539.55403654121,2541.02073916045,2525.90677021717,2494.86008735966,2426.77470837492,2406.25317965115,2391.77369874104,2376.07319786056,2391.43187450339,2403.59752534342,2432.58387181942,2468.13038071173,2530.01710575426,2569.60258944728,2594.82583727902,1011,1066,1136,1114,1181,1128,1102.06738883235,1107.2867570627,1088.92396560859,1068.76286813815,1087.89832379535,1110.4358318264,1097.16219868102,1051.36681310753,1034.6961846523,1011.67865470466,1030.56054258397,1038.74973801941,1015.39125596683,1017.32244102824,1043.75209595391,1082.19503025561,1098.88179798038,1112.32731251046,1119.23981454936,1127.99706699613,812,729,634,691,763,781,802.541796901891,765.463062539667,733.450955005526,732.189320161322,720.153312585881,714.137359501999,723.348188944208,740.297738912662,725.145872574792,693.90747418943,677.136196571286,665.749122204885,676.488052398368,687.938443120555,669.066135807221,665.828190542403,682.221675515439,712.079296275202,725.318059893571,731.235571356289,540,510,458,455,395,447,477.228770506597,467.469831009288,449.467019978399,436.851220342015,439.119410374087,441.521667700283,444.8648215182,455.39761000985,456.653209786115,445.368399623686,430.081249418872,423.31957122865,421.172618138529,424.592954954818,427.409390267073,420.904926358936,423.130013755846,436.062115173231,448.876856606699,455.140606349151,295,288,293,274,282,285,289.200462264341,292.775538524167,288.411187002082,280.425372820436,273.25427001205,273.459177512531,275.645530017021,278.844608187125,278.36482034645,275.820179857145,268.475191077018,263.955267288102,263.021271356827,261.578035399782,263.369903315223,263.655724662471,263.896893460057,269.548381795371,276.167858397653,280.452592577447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40209","Stichting voor Christelijk Voortgezet Onderwijs","Jozef Israelslaan 56","3443CT","WOERDEN","Utrecht","0632","WOERDEN"
"182","VO","04NF","Hofstede College voor bijzonder Praktijkonderwijs","Droogscheerdersgaarde 70","2542BK","'S-GRAVENHAGE","Zuid-Holland","0518","S GRAVENHAGE",251,255,249,245,246,249,247.404858530983,252.27835098071,251.799721529621,247.232299677681,249.118949005663,250.75111920974,251.970936980096,252.056412504893,249.983556290058,249.596682608407,248.019780382397,246.830346629644,246.411458051243,248.508763604792,252.552240304179,257.457756348398,264.925053312941,272.724607534096,277.819401693712,283.745555258254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,255,249,245,246,249,247.404858530983,252.27835098071,251.799721529621,247.232299677681,249.118949005663,250.75111920974,251.970936980096,252.056412504893,249.983556290058,249.596682608407,248.019780382397,246.830346629644,246.411458051243,248.508763604792,252.552240304179,257.457756348398,264.925053312941,272.724607534096,277.819401693712,283.745555258254,"20281","Stichting Lucas Onderwijs","Saffierhorst 105","2592GK","'S-GRAVENHAGE","Zuid-Holland","0518","S GRAVENHAGE"
"183","VO","04OY","Carmel College Salland Katholieke Scholengemeenschap","Florens Radewijnsstraat 6","8101BW","RAALTE","Overijssel","0177","RAALTE",2777,2654,2632,2508,2447,2414,2385.34723950507,2337.97581024948,2296.77156537261,2275.01669699921,2247.35526562914,2256.66052110903,2242.23994032402,2221.95065990982,2221.46159351525,2197.18708408618,2199.59966034816,2185.71470036225,2178.92805061891,2198.25215653184,2223.26596341341,2248.06598862764,2279.37887775536,2333.71905498328,2349.81436043371,2373.6468244399,1048,959,987,976,950,970,943.118756353616,938.633104149509,926.517232863317,933.120286361028,905.757017442383,906.850937268333,914.747560010142,901.100869871484,895.361773429835,878.405691291009,884.722088975677,895.336316595175,876.777294783723,897.782830296396,925.073658988827,933.736566165905,938.096615202674,970.393901480393,982.931275099706,964.208051418245,677,630,623,560,553,582,580.499188825101,576.219915501519,559.187753771029,552.740986596549,551.829616525551,553.583575873095,537.322666807622,533.020699305495,537.885617547864,532.602259149,530.090223047946,517.195691204841,522.290263797202,525.846100208186,519.323723832788,529.479162919533,543.714566035481,550.008611731376,551.68231850898,571.723751238755,475,479,471,442,425,395,398.452531686635,373.445906386486,377.542307782076,364.17019395523,371.017718256851,373.462239196365,371.22136184055,368.286686771967,368.399659083348,369.174038340696,366.417245908912,360.693487376779,363.073795259429,359.64885741935,363.725807573535,363.38732574451,372.006195682783,378.28139085908,378.240423572299,390.337356852492,462,479,447,419,401,348,345.463304118524,335.499946153382,324.599047408166,322.320148963861,318.577458844462,321.022793461134,314.792168764761,315.42287929339,314.866541016292,312.327239031749,313.377711999795,307.460831383706,311.528231458692,309.910625840609,308.654954225635,313.618086960454,316.804645296486,323.723192379605,324.965608234205,333.845105037881,115,107,104,111,118,119,117.813458521196,114.176938058582,108.925223548025,102.665081122546,100.173454559888,101.740975310103,104.156182900949,104.119524667481,104.948002437906,104.677856273728,104.992390415827,105.028373801745,105.258465319863,105.063742767298,106.487818792621,107.844846837233,108.756855537941,111.311958532824,111.994735018524,113.532559892527,"35647","Stichting Carmelcollege","Drienerparkweg 16","7552EB","HENGELO OV","Overijssel","0164","HENGELO"
"184","VO","04SU","Voortgezet Onderwijs Veghel","Pr W Alexander Sportprk 15","5461XL","VEGHEL","Noord-Brabant","1948","MEIERIJSTAD",3027,2908,2784,2796,2811,2798,2859.40086660437,2888.18758052096,2845.3784571394,2805.68448194164,2767.71030280052,2735.71574093472,2728.95276138656,2696.11448189663,2671.48841962527,2672.8981399082,2706.81175807955,2735.91943874907,2776.58649660897,2803.82173104766,2860.3408254892,2907.45850688742,2969.75792230229,3028.49967473011,3093.07158473162,3157.46714136925,1095,1114,1017,1014,1090,1117,1135.71715408969,1126.55348613812,1086.48438690746,1060.15090460367,1044.78561410517,1028.01345344307,1020.20351462273,1022.63600858449,1015.22990595155,1020.95573961594,1046.14116930258,1066.07008284145,1079.36919996167,1079.19665102149,1101.88812764771,1143.03949840612,1182.29694219995,1177.160424309,1187.88604237739,1223.71704102511,692,642,641,626,604,633,668.944169435743,691.427864460272,686.31001247999,673.187229792965,656.101515629801,645.464807799508,640.622427855141,617.77908480528,613.911398227615,616.290860255497,615.510161117982,615.142557725179,632.797802816735,645.941375124868,649.991607704903,645.099855406251,656.216449911812,691.33111852091,706.558909753469,708.337306795873,565,513,487,511,511,486,510.028847629747,522.632001430877,529.886553861674,527.334119196739,523.196501976291,519.049902875751,518.163707592862,508.468417053322,498.690934614671,497.321691394046,502.462367461113,503.878432222174,507.869622370254,516.935007599627,529.791460452183,529.534915037114,530.640275297266,545.38925601853,567.41445301751,576.018155060121,437,419,398,398,365,338,334.352477114545,345.936547508957,350.137827084556,354.243773237838,349.927935453389,345.515330897637,343.608810854633,337.130883822478,333.574702974808,327.69057512789,329.795445999998,333.646440261075,336.82152369403,338.182077993889,346.61656496031,351.074840058709,354.179248663841,360.811015128359,368.961872417844,379.937256844401,238,220,241,247,241,224,210.358218334645,201.637680982736,192.559676805724,190.768455110435,193.698735635865,197.67224591875,206.354300461193,210.100087631058,210.081477856631,210.63927351482,212.90261419788,217.181925699196,219.728347766279,223.56661930778,232.053064724097,238.709397979222,246.425006229417,253.807860753317,262.250307165401,269.457381643751,"41211","Ons Middelbaar Onderwijs","Spoorlaan 171","5038CB","TILBURG","Noord-Brabant","0855","TILBURG"
"185","VO","04XU","Baanderherencollege Vmbo","Baanderherenweg 2","5282RJ","BOXTEL","Noord-Brabant","0757","BOXTEL",687,693,800,886,985,964,984.664729263651,935.306151348247,873.376991412539,860.559928361518,842.436602315343,833.581256568753,824.911963752465,827.051276754315,820.174462280463,821.166117061422,817.648036382113,814.891595637472,819.399316423361,833.117640852036,837.970192433816,842.852080075244,863.010867157995,878.840745550518,883.293238553655,892.495451994529,311,311,407,472,503,445,412.839810962936,408.764223106682,396.419069410473,387.663753035919,380.946569509872,382.779490499855,379.356175778682,386.117992784807,376.883787244626,372.640373346095,380.8126514742,387.404155702691,380.843258459428,383.240915853033,393.933455933108,401.018346964667,408.597793815702,412.486160010532,414.978356218095,417.679930495629,376,382,393,414,482,519,571.824918300715,526.541928241565,476.957922002066,472.896175325599,461.490032805471,450.801766068898,445.555787973783,440.933283969508,443.290675035837,448.525743715326,436.835384907912,427.48743993478,438.556057963934,449.876724999003,444.036736500708,441.833733110578,454.413073342294,466.354585539987,468.31488233556,474.815521498899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41211","Ons Middelbaar Onderwijs","Spoorlaan 171","5038CB","TILBURG","Noord-Brabant","0855","TILBURG"
"186","VO","04YE","Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo","Van Haersmasingel 37","9201KN","DRACHTEN","Friesland","0090","SMALLINGERLAND",3650,3481,3265,3162,3231,3394,3479.61041982009,3468.89330539635,3412.45338303107,3285.48929550593,3134.06321771541,3038.04435889888,2986.93310767403,2932.09208009392,2906.45702892552,2870.91124528678,2867.4619514912,2844.32884974324,2827.74338055185,2848.51327935473,2875.88669491042,2899.95334518712,2939.38446156474,2982.70287802195,3009.48298580074,3042.08154608388,1558,1437,1302,1330,1492,1610,1674.75645978756,1543.76086714192,1420.69750003799,1357.93387827382,1326.8334584363,1302.97011388489,1293.25452382034,1264.6662854004,1257.87740961984,1253.48918697109,1264.08342719946,1249.15214369769,1226.56242836854,1257.48014496448,1297.08845421268,1303.70234855124,1316.8114688972,1328.04489373211,1343.13490422442,1359.29767742562,893,857,847,703,656,693,724.885112692567,792.447393845,823.907162434665,765.928317250916,703.971579604478,674.710708582143,659.46488724571,646.474292945132,638.894285207853,626.738294509454,617.460815321961,618.041030702276,620.783927895017,617.786901394348,605.639139512223,615.289157292495,633.913968887431,644.789887063047,645.800218149129,651.659725398682,557,565,519,546,519,532,526.694414324728,564.69250551161,586.568231986077,591.036523820327,552.019081844323,527.984765162984,511.981672802591,504.885009932774,499.538861245871,489.823907192952,485.80289091291,479.145835743772,484.08099943594,478.806898512418,478.055277480688,478.585522993209,484.88828721101,498.210790664772,500.977598417259,504.639522983768,416,404,392,369,343,347,335.988884616232,351.285594010498,360.861772924052,360.709742521319,352.416051797041,334.55794880529,321.09534768519,313.370631595174,309.757681082282,302.509570662712,300.899704751847,299.039642734419,298.247319425816,296.617371431612,295.185763332086,299.322303021861,300.116914812971,306.286069034945,310.820759574581,313.683362059644,226,218,205,214,221,212,217.285548399002,216.706944887321,220.418715648291,209.880833639552,198.823046033264,197.820822463573,201.1366761202,202.695860220435,200.388791769672,198.350285950569,199.215113305024,198.950196865084,198.068705426532,197.821963051863,199.918060372743,203.054013328312,203.653821756134,205.371237527081,208.749505435353,212.801258216166,"13586","Stg. OSG Singelland, Openb. VO Smallingerland en omgeving","Van Haersmasingel 37","9201KN","DRACHTEN","Friesland","0090","SMALLINGERLAND"
